Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Ireland,IRL,6.21237735854455,6.92131390795327,7.30882851278444,8.29886449388449,8.11289670505812,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Israel,ISR,15.0595331490499,18.6213681173324,16.1465697078981,19.3260105972608,16.6440982876278,17.1321274887884,25.4154847104892,21.7050384037336,21.2890269698354,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Italy,ITA,94.5890159921959,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Jamaica,JAM,0.900770118916095,4.31977393229348,2.89534133548254,2.31062423279436,3.57636138165581,4.95787741227477,0.327024475815341,..,1.06563662307602,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Japan,JPN,98.9323247889331,125.345650725462,104.527886021421,117.189614462623,125.059198895587,99.6014689817479,125.350806796422,125.991189434199,137.630688843665,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Jordan,JOR,8.39204275906282,9.21289126405343,6.47871278352532,5.61069100149972,5.44974197334693,3.7860812979734,3.37067983289024,5.82221826849279,5.2032439360469,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Kazakhstan,KAZ,0.389132449156978,1.44070339142804,0.540272166169376,0.470764255001432,0.708877081603122,0.190127898044237,0.243713019691188,0.50964360291153,0.156273054057759,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Kenya,KEN,1.48039570687069,0.974109593176055,1.09044767488897,..,..,0.470230477614611,0.480878198193759,0.480102491801233,0.306765517409654,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
